latitude,longitude
42.90637831,-78.80448629
42.91326808,-78.84087353
42.90281968,-78.82630847
42.90700862,-78.81688406
42.95915981,-78.89502091
42.91531335,-78.80776928
42.92065569,-78.84997656
42.92484677,-78.81542062
42.89669452,-78.83630154
42.92771838,-78.88947399
42.94153257,-78.89986003
42.89556095,-78.88460739
42.93212398,-78.81246064
42.95491667,-78.8293681
42.89622976,-78.87472619
42.94650572,-78.90249018
42.91648,-78.80094
42.94398125,-78.81056248
42.8864468,-78.8783689
42.8949172,-78.8836019
42.90233679,-78.86852195
42.89600369,-78.86640287
42.91746533,-78.80169189
42.94442801,-78.82027481
42.94418874,-78.81653903
42.91710882,-78.89621594
42.90271622,-78.84382367
42.9078614,-78.80188195
42.91908876,-78.84044685
42.90273139,-78.81530033
42.91254584,-78.83543334
42.91531,-78.82296306
42.88002973,-78.86004498
42.90909802,-78.84059487
42.95484084,-78.86302602
42.93255186,-78.83098366
42.88553255,-78.83859396
42.92652855,-78.81143177
42.90954806,-78.84780099
42.92813397,-78.80430596
42.95637102,-78.8298464
42.91804724,-78.82610963
0,0
42.87207708,-78.80399396
42.95948093,-78.90364061
42.9002347,-78.8408566
42.84080118,-78.81555324
42.91426392,-78.82596857
42.89440082,-78.83372344
42.91253605,-78.89272116
42.90480033,-78.85976197
42.93681494,-78.83888036
42.85157625,-78.82329725
42.90153982,-78.85780661
42.92329,-78.82985
42.89100698,-78.87839594
42.90685439,-78.89340194
42.93713256,-78.81871571
42.91388536,-78.89093605
42.95736812,-78.90378142
42.89390729,-78.83594158
42.93063259,-78.80341872
42.90466123,-78.81075394
42.90782886,-78.88814377
42.92205899,-78.86404535
42.94645465,-78.82211273
42.88500972,-78.83926343
42.91454468,-78.82154153
42.90605306,-78.86364943
42.89285233,-78.88624144
42.8949802,-78.8908794
42.90501681,-78.84946125
42.91315535,-78.89705452
42.91530201,-78.81348091
42.91380975,-78.8431829
42.88478879,-78.83989684
42.90635274,-78.85312492
42.89959216,-78.89004392
42.95549621,-78.89810905
42.89833094,-78.84547647
42.91028953,-78.82257033
42.91791444,-78.80192768
42.90453,-78.81622
42.89400099,-78.85493699
42.91446078,-78.82538186
42.91767773,-78.82914532
42.8998562,-78.82570235
42.91034135,-78.84884957
42.90366129,-78.87644078
42.866627,-78.85067644
42.92526672,-78.82464449
42.9351075,-78.80216499
42.89543921,-78.8833432
42.90789332,-78.83943274
42.89953824,-78.84548159
42.90133576,-78.83929363
42.88961539,-78.84107363
42.91135132,-78.83911109
42.93367046,-78.82105509
42.90567484,-78.89328405
42.89822736,-78.81729877
42.92198117,-78.8904163
42.88316043,-78.87802274
42.9447246,-78.80929535
42.9432427,-78.900482
42.91533884,-78.82229121
42.91524038,-78.8029533
42.94727997,-78.84516065
42.90734648,-78.81263013
42.90583997,-78.84946479
42.92229188,-78.82804913
42.91148531,-78.82802497
42.89497689,-78.82649356
42.93861,-78.81366
42.88529656,-78.85758534
42.90701079,-78.89642614
42.8912899,-78.8798235
42.90008888,-78.84466284
42.9286054,-78.82880217
42.89554406,-78.88520967
42.9271547,-78.8011995
42.93853406,-78.81767539
42.911407,-78.8167715
42.9018101,-78.873782
42.9328414,-78.81044684
42.87334249,-78.8023197
42.90806762,-78.89120574
42.93647396,-78.81875055
42.9040522,-78.85128599
42.93830243,-78.89217792
42.9082836,-78.8602709
42.93019113,-78.80468672
42.91598037,-78.85454818
42.84232652,-78.80743034
42.91152223,-78.82354565
42.9333402,-78.815932
42.91605457,-78.82117403
42.91155175,-78.8353417
42.9000208,-78.8192822
42.95398529,-78.8649128
42.91213012,-78.80794438
42.88928114,-78.87730556
42.89561208,-78.89058398
42.911332,-78.8856288
42.892712,-78.833867
42.88895636,-78.84129477
42.8966292,-78.88987995
42.9188719,-78.82540353
42.92199503,-78.80047583
42.88015682,-78.86118164
42.90548186,-78.86159395
42.88538555,-78.85478725
42.92087915,-78.82339532
42.933735,-78.839249
42.93598593,-78.8290182
42.8922404,-78.8515962
42.85525705,-78.81777051
42.91295144,-78.8088806
42.92104183,-78.89280105
42.92485084,-78.81340444
42.9130576,-78.8910385
42.89485225,-78.83042224
42.91651565,-78.8237517
42.92039144,-78.83332434
42.9063991,-78.80605728
42.91461941,-78.83781803
42.91994353,-78.81129548
42.89318625,-78.82679576
42.92992751,-78.79904743
42.9549804,-78.8274473
42.93397898,-78.83084
42.9204888,-78.8246599
42.9243837,-78.8157662
42.9398698,-78.8730965
42.84799655,-78.81241049
42.93548437,-78.83256383
42.904772,-78.8177989
42.93658708,-78.81710784
42.91905262,-78.84310029
42.89542151,-78.89002325
42.94117317,-78.81522051
42.9143411,-78.8546154
42.91599029,-78.85032976
42.93010497,-78.80666543
42.9179583,-78.8280556
42.9159778,-78.8081216
42.93633738,-78.81845128
42.8832023,-78.8780273
42.89614341,-78.8540134
42.92330616,-78.83046125
42.92170465,-78.82227848
42.91509525,-78.88997146
42.91214018,-78.86539416
42.88460979,-78.85791811
42.91432439,-78.82191399
42.88642348,-78.86803818
42.8896356,-78.8469171
42.90337812,-78.82105065
42.90232346,-78.83933503
42.93757224,-78.89833613
42.95756766,-78.90097836
42.9471378,-78.8867606
42.9445328,-78.8156445
42.8998404,-78.8408795
42.89901423,-78.8215937
42.9207592,-78.828211
42.9554642,-78.89760555
42.887232,-78.8496399
42.90647217,-78.8107606
42.92567128,-78.81475164
42.89132616,-78.83678933
42.90090585,-78.83518637
42.94769511,-78.81935357
42.9104654,-78.8390666
42.93481055,-78.81366557
42.91768409,-78.82913214
42.889634,-78.8449799
42.90619986,-78.80971448
42.90970259,-78.88516677
42.8924435,-78.849788
42.88708743,-78.80333848
42.88610173,-78.84173064
42.95315408,-78.87899149
42.91831467,-78.8967447
42.933446,-78.837042
42.85360835,-78.8318987
42.89050692,-78.8471972
42.90189968,-78.83242851
42.8937843,-78.83901
42.93072079,-78.82757834
42.9094377,-78.85967071
42.93137289,-78.84296536
42.89768843,-78.83838285
42.94126888,-78.82205534
42.90725037,-78.88899942
42.91768409,-78.82913214
42.92211482,-78.8229521
42.91187807,-78.82395765
42.93196711,-78.89106336
42.91583367,-78.82184515
42.90346604,-78.85550107
42.9118347,-78.8314233
42.89550818,-78.81863198
42.91447778,-78.82725287
42.89485225,-78.83042224
42.95281518,-78.82460267
42.88239199,-78.85593078
42.94024673,-78.83799824
42.90243911,-78.83668555
42.9229883,-78.8048581
42.90408874,-78.84736709
42.896152,-78.8347473
42.9224879,-78.8915912
42.91911138,-78.86467929
42.8852751,-78.8576094
42.93311458,-78.83714733
42.8938056,-78.8498764
42.9390033,-78.84187705
42.92809045,-78.81248302
42.8919703,-78.8772437
42.8943579,-78.857794
42.93233564,-78.89681578
42.8878359,-78.83927512
42.88683358,-78.84568898
42.8981979,-78.89053
42.89428237,-78.82747181
42.92925012,-78.89127388
42.91072555,-78.83671949
42.93822604,-78.88997418
42.89644301,-78.81770254
42.90899316,-78.89393524
42.90793122,-78.82188933
42.90614121,-78.82498046
42.90053445,-78.86504267
42.91711012,-78.80090666
42.92615149,-78.89054903
42.9534388,-78.8281164
42.89656771,-78.89234276
42.9126574,-78.8248811
42.91526759,-78.85428374
42.936263,-78.8389279
42.91678579,-78.81244113
42.88293487,-78.86958923
42.91429649,-78.82213786
42.93153274,-78.81985196
42.92269787,-78.88918778
42.92348727,-78.89154386
42.89943367,-78.87724183
42.88941707,-78.85562587
42.93460723,-78.81919155
42.85084642,-78.82752442
42.91719027,-78.84156184
42.89867514,-78.83887209
42.89374165,-78.82366322
42.95727099,-78.85644785
42.9480818,-78.90795156
42.90354955,-78.83079289
42.89969157,-78.8257017
42.94755118,-78.90148711
42.92275479,-78.80492144
42.92130279,-78.80375886
42.90896359,-78.83936251
42.9415252,-78.8001498
42.9242283,-78.8890267
42.90375352,-78.81187033
42.91426002,-78.82643073
42.9176624,-78.8131537
42.89907714,-78.84312839
42.94710294,-78.82697079
42.8914871,-78.8825774
42.90681745,-78.80255013
42.91181176,-78.85367134
42.908186,-78.8491132
42.92404692,-78.88747698
42.9109221,-78.8133767
42.8958269,-78.8832121
42.93049071,-78.80584534
42.9442072,-78.9044017
42.858638,-78.8188636
42.94855157,-78.88673852
42.88693246,-78.87296598
42.85142398,-78.82689272
42.92563339,-78.81986673
42.92299775,-78.80697578
42.92306314,-78.80152498
42.89898613,-78.86977543
42.89028458,-78.88186289
42.89223166,-78.82406785
42.94075034,-78.83359342
42.90879153,-78.803341
42.878848,-78.8417861
42.9132682,-78.88570679
42.9136291,-78.85095418
42.89243934,-78.82962895
42.8773463,-78.8444061
42.9285963,-78.8390828
42.951828,-78.829027
42.89612377,-78.82606093
42.90679026,-78.89679829
42.878848,-78.8417861
42.95187027,-78.90726176
42.9396034,-78.8180529
42.8985076,-78.8635725
42.9230189,-78.803811
42.94169932,-78.81283226
42.89158362,-78.80529494
42.91562967,-78.88504637
42.91128374,-78.83242897
42.89666617,-78.81591203
42.91467302,-78.8257604
42.92505686,-78.88946081
42.90728643,-78.88575221
42.95441893,-78.87795161
42.892953,-78.841182
42.91324418,-78.85128848
42.90300038,-78.83097731
42.88472202,-78.87896299
42.90725037,-78.88899942
42.93352177,-78.81325
42.8900493,-78.80413264
42.93232745,-78.82034044
42.91673313,-78.84947433
42.91985469,-78.88525366
42.9039802,-78.8872829
42.91116396,-78.82429083
42.9073112,-78.81651194
42.91938546,-78.80199734
42.90854677,-78.816106
42.925751,-78.813258
42.94060469,-78.81137169
42.95151095,-78.89836985
42.9205536,-78.80804964
42.90017696,-78.85399372
42.94917671,-78.80568853
42.9178211,-78.8877776
42.89195365,-78.81246115
42.89639163,-78.81598564
42.88960641,-78.84502905
42.92566605,-78.81732791
42.9493663,-78.82059256
42.90062804,-78.87153718
42.90553933,-78.81071984
42.92408219,-78.79951241
42.86068493,-78.80656426
42.9315487,-78.8021046
42.87309261,-78.80384835
42.897457,-78.840604
42.90553551,-78.82594855
42.939937,-78.81592544
42.91750676,-78.84716304
42.92104378,-78.82339596
42.88452613,-78.80821733
42.9110184,-78.84514
42.93535978,-78.83928512
42.8974138,-78.88372598
42.90920937,-78.80005767
42.89223591,-78.83485256
42.87408134,-78.81720754
42.9355072,-78.838598
42.93553361,-78.83514072
42.90308817,-78.81526434
42.87107554,-78.86076786
42.93366796,-78.83505844
42.90483983,-78.81743575
